"","MDS1","MDS2","SampleID","Name","Plant_ID","Type","Experiment","Cohort","Harvested","Age","Site","Treatment","Line","Genotype","Block","oldPlate","newPlate","Analysis","shannon","simpson","insimpson"
"98",0.272357792172541,-0.0223673557982696,"M1980P507","8_0828.root","8_0828","root","ecotypes","2008","2011","3","Mah","field","MIL.53.A","MIL","8_18","p205","M1980","Ecotypes",5.22825342044905,0.986234158251497,72.6435780876801
"99",-0.275770016186835,-0.157671213565631,"M1980P501","8_0833.leaf","8_0833","leaf","ecotypes","2008","2011","3","Mah","field","SILLow.7","SIL","8_18","p205","M1980","Ecotypes",3.19215998863583,0.888011870506268,8.92951783837025
"100",0.20718019169567,-0.0405636723162106,"M1955P745","8_0833.root","8_0833","root","ecotypes","2008","2011","3","Mah","field","SILLow.7","SIL","8_18","p208","M1955","Ecotypes",5.78382760594636,0.993284657752474,148.912737897813
"101",-0.191826540627461,-0.221457971808538,"M1977P1711","8_0850.leaf","8_0850","leaf","ecotypes","2008","2011","3","Mah","field","PAR.29.B2","PAR","8_18","p217","M1977","Ecotypes",4.12976577211279,0.959769462719589,24.8567398697635
"102",0.241727861332681,-0.00810030380642298,"M1980P476","8_0850.root","8_0850","root","ecotypes","2008","2011","3","Mah","field","PAR.29.B2","PAR","8_18","p205","M1980","Ecotypes",5.68542283872552,0.992446764618849,132.393596854595
"103",-0.35245472393316,-0.12544413996019,"M1982P646","8_0853.leaf","8_0853","leaf","ecotypes","2008","2011","3","Mah","field","JAM.6.A","JAM","8_18","p207","M1982","Ecotypes",1.98477637939111,0.659865767398745,2.94001574717213
"104",0.315947368910985,0.00538317157189781,"M1982P703","8_0853.root","8_0853","root","ecotypes","2008","2011","3","Mah","field","JAM.6.A","JAM","8_18","p207","M1982","Ecotypes",5.54532017110737,0.991010679425269,111.243112500737
"105",-0.324349282064289,-0.0188862177815205,"M1981P584","8_0864.leaf","8_0864","leaf","ecotypes","2008","2011","3","Mah","field","SILupper.2","SIL","8_18","p206","M1981","Ecotypes",3.34510668699427,0.91350079175598,11.5607994604868
"106",0.274899004507624,0.00817757536322418,"M1980P470","8_0864.root","8_0864","root","ecotypes","2008","2011","3","Mah","field","SILupper.2","SIL","8_18","p205","M1980","Ecotypes",5.35359343026438,0.98933012034903,93.7217693836978
"107",-0.320725024373092,-0.205330659489484,"M1956P899","8_0897.leaf","8_0897","leaf","ecotypes","2008","2011","3","Sil","field","MAH.46.A","MAH","8_19","p209","M1956","Ecotypes",3.1469170716276,0.878249885187428,8.2135446158671
"108",0.277051770592332,0.0200447520522626,"M1551P29","8_0897.root","8_0897","root","ecotypes","2008","2011","3","Sil","field","MAH.46.A","MAH","8_19","p200","M1551","Ecotypes",5.66482103353413,0.99248918958764,133.14142483937
"109",-0.20941794707714,-0.191425471799909,"M1959P1106","8_0898.leaf","8_0898","leaf","ecotypes","2008","2011","3","Sil","field","SILLow.2","SIL","8_19","p212","M1959","Ecotypes",4.02005681498386,0.959356349585985,24.6040891950784
"110",0.306879591262097,0.00642418653112219,"M1554P184","8_0898.root","8_0898","root","ecotypes","2008","2011","3","Sil","field","SILLow.2","SIL","8_19","p201","M1554","Ecotypes",5.69538355814146,0.992819574032101,139.267503692762
"111",-0.23781491621736,-0.236043782172115,"M1960P1238","8_0900.leaf","8_0900","leaf","ecotypes","2008","2011","3","Sil","field","PAR.22.A2","PAR","8_19","p213","M1960","Ecotypes",4.29505617128251,0.972388239374401,36.2164518793094
"112",0.271116411962092,-0.0177613211513129,"M1555P276","8_0900.root","8_0900","root","ecotypes","2008","2011","3","Sil","field","PAR.22.A2","PAR","8_19","p202","M1555","Ecotypes",5.94373600906813,0.994012776279351,167.022320637733
"113",-0.294012479573729,-0.238591318995105,"M1955P767","8_0909.leaf","8_0909","leaf","ecotypes","2008","2011","3","Sil","field","MIL.70.A","MIL","8_19","p208","M1955","Ecotypes",3.14697968471139,0.880495226660699,8.36786658856524
"114",0.252002027104775,0.0135754871197286,"M1555P207","8_0909.root","8_0909","root","ecotypes","2008","2011","3","Sil","field","MIL.70.A","MIL","8_19","p202","M1555","Ecotypes",5.71202786911279,0.98894988656624,90.4968085616931
"115",-0.286855217596311,-0.239807754123191,"M1956P873","8_0910.leaf","8_0910","leaf","ecotypes","2008","2011","3","Sil","field","JAM.16.A","JAM","8_19","p209","M1956","Ecotypes",3.15295231271764,0.889471289432683,9.04742301676406
"116",0.241650812342204,-0.0253024206881951,"M1978P317","8_0910.root","8_0910","root","ecotypes","2008","2011","3","Sil","field","JAM.16.A","JAM","8_19","p203","M1978","Ecotypes",5.85492732507595,0.993305870236869,149.384615384615
"117",-0.256081978099682,-0.111634925056726,"M1980P510","8_0961.leaf","8_0961","leaf","ecotypes","2008","2011","3","Mah","field","SILupper.2","SIL","8_21","p205","M1980","Ecotypes",3.3256453086309,0.875022935998753,8.00146817331234
"118",0.299046103134294,0.0208424854643792,"M1980P513","8_0961.root","8_0961","root","ecotypes","2008","2011","3","Mah","field","SILupper.2","SIL","8_21","p205","M1980","Ecotypes",5.63670436434667,0.992071303645047,126.124138853588
"119",-0.249889906118017,-0.0662623496202877,"M1980P489","8_0976.leaf","8_0976","leaf","ecotypes","2008","2011","3","Mah","field","JAM.1.A","JAM","8_21","p205","M1980","Ecotypes",2.57764045503921,0.790514519415257,4.77360052452642
"120",0.278861860377586,0.0318999479706085,"M1981P573","8_0976.root","8_0976","root","ecotypes","2008","2011","3","Mah","field","JAM.1.A","JAM","8_21","p206","M1981","Ecotypes",5.407849758984,0.988975871859624,90.7101212237829
"121",-0.195386893218127,-0.21454798572454,"M1980P483","8_0991.leaf","8_0991","leaf","ecotypes","2008","2011","3","Mah","field","MAH.38.B","MAH","8_21","p205","M1980","Ecotypes",4.16684599483249,0.96741921490474,30.6929374806713
"122",0.316450630170047,0.00318901754400033,"M1955P738","8_0991.root","8_0991","root","ecotypes","2008","2011","3","Mah","field","MAH.38.B","MAH","8_21","p208","M1955","Ecotypes",5.26153063699594,0.987907823270307,82.6980966581879
"123",-0.21064644720132,-0.179322697535106,"M1980P464","8_0998.leaf","8_0998","leaf","ecotypes","2008","2011","3","Mah","field","SILLow.7","SIL","8_21","p205","M1980","Ecotypes",4.09576170380778,0.95727487455467,23.4054315716307
"124",0.233293989150196,-0.0116246319784919,"M1982P730","8_0998.root","8_0998","root","ecotypes","2008","2011","3","Mah","field","SILLow.7","SIL","8_21","p207","M1982","Ecotypes",5.60976350884493,0.991085983744873,112.182878220001
"125",-0.196674553829191,-0.234982697707245,"M1980P543","8_1003.leaf","8_1003","leaf","ecotypes","2008","2011","3","Mah","field","PAR.29.B2","PAR","8_21","p205","M1980","Ecotypes",4.43471395714995,0.974003039749014,38.4660356574599
"126",0.277493701647896,0.0109864855690304,"M1981P598","8_1003.root","8_1003","root","ecotypes","2008","2011","3","Mah","field","PAR.29.B2","PAR","8_21","p206","M1981","Ecotypes",5.65266206769024,0.991994408389113,124.912692103869
"127",-0.346523490025145,0.535324175688051,"M1980P505","8_1013.leaf","8_1013","leaf","ecotypes","2008","2011","3","Jam","field","PAR.22.A2","PAR","8_22","p205","M1980","Ecotypes",0.444371716154608,0.202268993393372,1.25355538611164
"128",0.330249869973469,0.108360744034436,"M1551P48","8_1013.root","8_1013","root","ecotypes","2008","2011","3","Jam","field","PAR.22.A2","PAR","8_22","p200","M1551","Ecotypes",5.44265109389538,0.987769942121736,81.7657618593357
"129",-0.332358204977507,0.128325813638423,"M1981P582","8_1023.leaf","8_1023","leaf","ecotypes","2008","2011","3","Jam","field","MIL.68.B","MIL","8_22","p206","M1981","Ecotypes",3.85329670410835,0.960921830934378,25.5897352386381
"130",0.226095786664661,0.0860779833491319,"M1979P370","8_1023.root","8_1023","root","ecotypes","2008","2011","3","Jam","field","MIL.68.B","MIL","8_22","p204","M1979","Ecotypes",5.32250757554229,0.989337014406459,93.7823643507236
"131",-0.305551154359024,0.538995749346621,"M1982P679","8_1032.leaf","8_1032","leaf","ecotypes","2008","2011","3","Jam","field","JAM.15.A","JAM","8_22","p207","M1982","Ecotypes",1.42525373392724,0.660449641031733,2.94507124963298
"132",0.288142828247178,0.131654091521875,"M1978P359","8_1032.root","8_1032","root","ecotypes","2008","2011","3","Jam","field","JAM.15.A","JAM","8_22","p203","M1978","Ecotypes",4.937482484603,0.978943427364741,47.4911096559714
"133",-0.323157265668132,0.443121378587085,"M1979P441","8_1047.leaf","8_1047","leaf","ecotypes","2008","2011","3","Jam","field","MAH.48.A","MAH","8_22","p204","M1979","Ecotypes",0.732813006807176,0.267890874495275,1.36591658970319
"134",0.303951296312819,0.103391546430496,"M1551P80","8_1047.root","8_1047","root","ecotypes","2008","2011","3","Jam","field","MAH.48.A","MAH","8_22","p200","M1551","Ecotypes",5.51031859232657,0.989723081622458,97.30543371691
"135",-0.293644000949604,0.300271249693802,"M1982P663","8_1048.leaf","8_1048","leaf","ecotypes","2008","2011","3","Jam","field","SILLow.2","SIL","8_22","p207","M1982","Ecotypes",1.97867182328012,0.628322803102538,2.69050673096816
"136",0.211775905467227,0.115695717721281,"M1551P31","8_1048.root","8_1048","root","ecotypes","2008","2011","3","Jam","field","SILLow.2","SIL","8_22","p200","M1551","Ecotypes",4.81311607373084,0.978872365542016,47.331375502008
"137",-0.277086647155758,-0.217420217175506,"M1956P915","8_1061.leaf","8_1061","leaf","ecotypes","2008","2011","3","Sil","field","MIL.54.A","MIL","8_23","p209","M1956","Ecotypes",3.73906068149031,0.921212060145878,12.6922978548688
"138",0.262652633851083,-0.00616677257693663,"M1978P327","8_1061.root","8_1061","root","ecotypes","2008","2011","3","Sil","field","MIL.54.A","MIL","8_23","p203","M1978","Ecotypes",5.87373758657707,0.993346704269331,150.301450661565
"139",-0.211661110533552,-0.245795416631553,"M1961P1338","8_1064.leaf","8_1064","leaf","ecotypes","2008","2011","3","Sil","field","PAR.29.B2","PAR","8_23","p214","M1961","Ecotypes",4.56718305404199,0.977109608088745,43.6864516726902
"140",0.303747282916339,0.0236466155421718,"M1554P130","8_1064.root","8_1064","root","ecotypes","2008","2011","3","Sil","field","PAR.29.B2","PAR","8_23","p201","M1554","Ecotypes",5.79168007660417,0.993661179350495,157.75805237179
"141",-0.244123793419421,-0.169814931948004,"M1977P1737","8_1069.leaf","8_1069","leaf","ecotypes","2008","2011","3","Sil","field","JAM.40.A","JAM","8_23","p217","M1977","Ecotypes",3.9276766941307,0.954700739573269,22.0754155935378
"142",0.120837457564917,-0.0798552484715263,"M1554P119","8_1069.root","8_1069","root","ecotypes","2008","2011","3","Sil","field","JAM.40.A","JAM","8_23","p201","M1554","Ecotypes",5.69662960893215,0.992724117852321,137.440379008746
"143",-0.258729486592785,-0.210669288279418,"M1961P1369","8_1071.leaf","8_1071","leaf","ecotypes","2008","2011","3","Sil","field","SILupper.2","SIL","8_23","p214","M1961","Ecotypes",3.77272450772539,0.923279216750226,13.0342777750897
"144",0.336717861146637,-0.00615242801367514,"M1555P232","8_1071.root","8_1071","root","ecotypes","2008","2011","3","Sil","field","SILupper.2","SIL","8_23","p202","M1555","Ecotypes",5.71795097730688,0.99335147707832,150.409348328946
"145",-0.261970005272368,-0.200291899294493,"M1959P1171","8_1076.leaf","8_1076","leaf","ecotypes","2008","2011","3","Sil","field","MAH.5.A","MAH","8_23","p212","M1959","Ecotypes",3.37532921152007,0.934709033654667,15.316054516805
"146",0.196095772512633,-0.020041696052,"M1978P314","8_1076.root","8_1076","root","ecotypes","2008","2011","3","Sil","field","MAH.5.A","MAH","8_23","p203","M1978","Ecotypes",5.72706891386701,0.99172076734041,120.784140404817
"147",-0.268459683642312,-0.195851089270283,"M1955P817","8_1203.leaf","8_1203","leaf","ecotypes","2008","2011","3","Sil","field","MAH.38.B","MAH","8_26","p208","M1955","Ecotypes",3.48751411791005,0.922285411856294,12.8675969838616
"148",0.299852267208686,-0.00243967007506375,"M1554P160","8_1203.root","8_1203","root","ecotypes","2008","2011","3","Sil","field","MAH.38.B","MAH","8_26","p201","M1554","Ecotypes",5.96518937863291,0.994951428713855,198.075840336134
"149",-0.273756781214481,-0.225933814280765,"M1957P1002","8_1204.leaf","8_1204","leaf","ecotypes","2008","2011","3","Sil","field","SILLow.8","SIL","8_26","p210","M1957","Ecotypes",3.44030228611834,0.914842481394,11.7429443268153
"150",0.252231656743974,0.00302142073021101,"M1554P175","8_1204.root","8_1204","root","ecotypes","2008","2011","3","Sil","field","SILLow.8","SIL","8_26","p201","M1554","Ecotypes",5.85224747686717,0.992852983695024,139.918527862284
"151",-0.218220305373931,-0.223123589208976,"M1961P1321","8_1209.leaf","8_1209","leaf","ecotypes","2008","2011","3","Sil","field","PAR.22.A2","PAR","8_26","p214","M1961","Ecotypes",3.79653156440231,0.921569490507944,12.7501403022415
"152",0.275030844639628,-0.0578221698339697,"M1978P290","8_1209.root","8_1209","root","ecotypes","2008","2011","3","Sil","field","PAR.22.A2","PAR","8_26","p203","M1978","Ecotypes",5.38899253131963,0.976071787289691,41.7916712838811
"153",-0.290896435321027,-0.155847907252086,"M1960P1254","8_1214.leaf","8_1214","leaf","ecotypes","2008","2011","3","Sil","field","JAM.40.A","JAM","8_26","p213","M1960","Ecotypes",3.30344444108916,0.90087140885897,10.0879069145379
"154",0.293475084543823,0.0317808978129347,"M1979P417","8_1214.root","8_1214","root","ecotypes","2008","2011","3","Sil","field","JAM.40.A","JAM","8_26","p204","M1979","Ecotypes",5.77853128111237,0.993296324618891,149.171900957203
"155",-0.216768240024027,-0.180920631671698,"M1960P1224","8_1225.leaf","8_1225","leaf","ecotypes","2008","2011","3","Sil","field","MIL.54.A","MIL","8_26","p213","M1960","Ecotypes",4.43263950976572,0.974745476702859,39.5968669942464
"156",0.283387898803271,0.022956783263636,"M1555P265","8_1225.root","8_1225","root","ecotypes","2008","2011","3","Sil","field","MIL.54.A","MIL","8_26","p202","M1555","Ecotypes",5.66856023005616,0.988451923495054,86.5945077149155
"157",-0.277349029821774,0.0129628959085006,"M1981P560","8_1298.leaf","8_1298","leaf","ecotypes","2008","2011","3","Mah","field","PAR.9.A1","PAR","8_28","p206","M1981","Ecotypes",3.52197004007098,0.897497563215855,9.75586562986647
"158",0.307986966406123,0.0156389080630034,"M1982P720","8_1298.root","8_1298","root","ecotypes","2008","2011","3","Mah","field","PAR.9.A1","PAR","8_28","p207","M1982","Ecotypes",5.1271469370438,0.980517393706892,51.3278349392999
"159",-0.209194729284011,-0.146761315775844,"M1980P503","8_1322.leaf","8_1322","leaf","ecotypes","2008","2011","3","Mah","field","JAM.7.B","JAM","8_28","p205","M1980","Ecotypes",4.15505116772699,0.961933666440047,26.2699321547485
"160",0.264922515006724,0.0247825269144264,"M1981P591","8_1322.root","8_1322","root","ecotypes","2008","2011","3","Mah","field","JAM.7.B","JAM","8_28","p206","M1981","Ecotypes",5.23941854677704,0.984457082371259,64.3379849193081
"161",-0.254483096653546,-0.177493423827106,"M1979P442","8_1324.leaf","8_1324","leaf","ecotypes","2008","2011","3","Mah","field","SILLow.3","SIL","8_28","p204","M1979","Ecotypes",3.20374332485516,0.834502317994232,6.04238070213666
"162",0.33936390701736,0.0104753282380839,"M1977P1706","8_1324.root","8_1324","root","ecotypes","2008","2011","3","Mah","field","SILLow.3","SIL","8_28","p217","M1977","Ecotypes",5.45079735246899,0.990402411435226,104.192838987733
"163",-0.177626267249881,-0.206190207136411,"M1981P636","8_1333.leaf","8_1333","leaf","ecotypes","2008","2011","3","Mah","field","MAH.16.A","MAH","8_28","p206","M1981","Ecotypes",4.45027873560788,0.973796748338267,38.1632025257534
"164",0.194963159359318,-0.038567090426851,"M1980P534","8_1333.root","8_1333","root","ecotypes","2008","2011","3","Mah","field","MAH.16.A","MAH","8_28","p205","M1980","Ecotypes",5.65581101125722,0.992492901772409,133.207261938401
"165",-0.298775504859637,-0.14652783109774,"M1981P555","8_1335.leaf","8_1335","leaf","ecotypes","2008","2011","3","Mah","field","SILupper.2","SIL","8_28","p206","M1981","Ecotypes",2.65973359032525,0.806388351800569,5.16497849845244
"166",0.274924981743633,-0.000195380318911657,"M1981P594","8_1335.root","8_1335","root","ecotypes","2008","2011","3","Mah","field","SILupper.2","SIL","8_28","p206","M1981","Ecotypes",5.67764954058747,0.992382596853552,131.278334725703
"167",-0.292206085414446,-0.211768491299776,"M1980P541","8_1337.leaf","8_1337","leaf","ecotypes","2008","2011","3","Mah","field","MIL.32.A1","MIL","8_28","p205","M1980","Ecotypes",3.44306332913116,0.913567611081826,11.5697369066902
"168",0.299275485597155,0.0105454694137997,"M1980P519","8_1337.root","8_1337","root","ecotypes","2008","2011","3","Mah","field","MIL.32.A1","MIL","8_28","p205","M1980","Ecotypes",5.475213876957,0.990134603819732,101.364403590819
"169",-0.31201689881505,0.463385421195106,"M1979P440","8_1368.leaf","8_1368","leaf","ecotypes","2008","2011","3","Jam","field","JAM.15.A","JAM","8_29","p204","M1979","Ecotypes",0.615052576740409,0.253222971847851,1.33908778966385
"170",0.245489169183031,0.129716634136774,"M1554P103","8_1368.root","8_1368","root","ecotypes","2008","2011","3","Jam","field","JAM.15.A","JAM","8_29","p201","M1554","Ecotypes",4.75005235682836,0.978115610161204,45.6946712869848
"171",-0.271121570393119,0.250435578972202,"M1980P484","8_1378.leaf","8_1378","leaf","ecotypes","2008","2011","3","Jam","field","MAH.16.A","MAH","8_29","p205","M1980","Ecotypes",2.86159326598566,0.860210788457439,7.15362787274562
"172",0.257201995100331,0.115439104707629,"M1555P216","8_1378.root","8_1378","root","ecotypes","2008","2011","3","Jam","field","MAH.16.A","MAH","8_29","p202","M1555","Ecotypes",4.84823172766602,0.978124095154962,45.7123948510339
"173",-0.259403813409089,0.374399930274433,"M1981P639","8_1382.leaf","8_1382","leaf","ecotypes","2008","2011","3","Jam","field","MIL.70.A","MIL","8_29","p206","M1981","Ecotypes",1.79942580262769,0.570911744398048,2.3305228864797
"174",0.196777000632203,0.140600465008694,"M1551P81","8_1382.root","8_1382","root","ecotypes","2008","2011","3","Jam","field","MIL.70.A","MIL","8_29","p200","M1551","Ecotypes",4.98552120917085,0.981034978326144,52.7286505229014
"175",-0.228384756094963,0.142813221812371,"M1981P626","8_1388.leaf","8_1388","leaf","ecotypes","2008","2011","3","Jam","field","SILLow.7","SIL","8_29","p206","M1981","Ecotypes",3.30233494928077,0.86852714296472,7.60613272237371
"176",0.246018564702211,0.105334522838453,"M1554P179","8_1388.root","8_1388","root","ecotypes","2008","2011","3","Jam","field","SILLow.7","SIL","8_29","p201","M1554","Ecotypes",5.21347320629275,0.984652237227698,65.1560761549359
"177",-0.336632549583203,0.431877540420941,"M1981P593","8_1389.leaf","8_1389","leaf","ecotypes","2008","2011","3","Jam","field","PAR.9.A1","PAR","8_29","p206","M1981","Ecotypes",0.712989929970565,0.278656210326025,1.38630153099671
"178",0.246695234067283,0.0889244031078529,"M1555P272","8_1389.root","8_1389","root","ecotypes","2008","2011","3","Jam","field","PAR.9.A1","PAR","8_29","p202","M1555","Ecotypes",5.46535131609814,0.989216103245404,92.7308581263831
"179",-0.193179717595427,-0.179214528729133,"M1955P798","9_0096.leaf","9_0096","leaf","ecotypes","2009","2012","3","Mah","field","PAR.9.A1","PAR","9_02","p208","M1955","Ecotypes",4.50784606326877,0.975038739299627,40.0620790753999
"180",0.0893667568956815,-0.0928623182663501,"M1956P901","9_0096.root","9_0096","root","ecotypes","2009","2012","3","Mah","field","PAR.9.A1","PAR","9_02","p209","M1956","Ecotypes",5.51625194813767,0.992180547939684,127.886198711428
"181",-0.382700764637746,0.465456497260178,"M1555P252","9_0159.leaf","9_0159","leaf","ecotypes","2009","2012","3","Jam","field","PAR.10.A6","PAR","9_04","p202","M1555","Ecotypes",0.579975862285845,0.241669061909696,1.31868548383149
"182",0.17613815204459,0.0837517310894635,"M1979P457","9_0159.root","9_0159","root","ecotypes","2009","2012","3","Jam","field","PAR.10.A6","PAR","9_04","p204","M1979","Ecotypes",5.35313096840253,0.983224106715767,59.609344376304
"183",-0.0456087146839002,0.389428605089703,"M1981P622","9_0171.leaf","9_0171","leaf","ecotypes","2009","2012","3","Jam","field","SILLow.3","SIL","9_04","p206","M1981","Ecotypes",2.04455163297022,0.639917016761045,2.7771376225696
"184",0.201692729636841,0.130325267554797,"M1959P1135","9_0171.root","9_0171","root","ecotypes","2009","2012","3","Jam","field","SILLow.3","SIL","9_04","p212","M1959","Ecotypes",4.94621867343682,0.976015043893933,41.6928009197842
"185",-0.216592811037418,-0.197728041069309,"M1554P127","9_0200.leaf","9_0200","leaf","ecotypes","2009","2012","3","Sil","field","PAR.10.A6","PAR","9_05","p201","M1554","Ecotypes",4.28728376787481,0.965644790585051,29.1076671348965
"186",0.24804511706077,-0.00391979541162681,"M1982P689","9_0200.root","9_0200","root","ecotypes","2009","2012","3","Sil","field","PAR.10.A6","PAR","9_05","p207","M1982","Ecotypes",5.58099839423457,0.985608920273938,69.4874894056086
"187",-0.290348701795649,-0.172059421639188,"M1979P406","9_0205.leaf","9_0205","leaf","ecotypes","2009","2012","3","Sil","field","JAM.22.A","JAM","9_05","p204","M1979","Ecotypes",3.89371841148052,0.954534221570763,21.9945645834791
"188",0.255300345297087,0.0118033051398643,"M1960P1216","9_0205.root","9_0205","root","ecotypes","2009","2012","3","Sil","field","JAM.22.A","JAM","9_05","p213","M1960","Ecotypes",5.45794345209183,0.984195638501083,63.2736729078585
"189",-0.227779217405557,-0.242504685393695,"M1555P241","9_0209.leaf","9_0209","leaf","ecotypes","2009","2012","3","Sil","field","MAH.48.A","MAH","9_05","p202","M1555","Ecotypes",3.72791508196698,0.926061764390815,13.5248020426899
"190",0.193376035611273,-0.0610834632933605,"M1961P1372","9_0209.root","9_0209","root","ecotypes","2009","2012","3","Sil","field","MAH.48.A","MAH","9_05","p214","M1961","Ecotypes",5.90127718266668,0.994024443145769,167.348420305289
"191",-0.261825208672856,-0.273356137487797,"M1551P1","9_0217.leaf","9_0217","leaf","ecotypes","2009","2012","3","Sil","field","JAM.17.A","JAM","9_05","p200","M1551","Ecotypes",3.61025650297214,0.929983422443445,14.2823319119284
"192",0.333258936510922,-0.00399333794370422,"M1957P995","9_0217.root","9_0217","root","ecotypes","2009","2012","3","Sil","field","JAM.17.A","JAM","9_05","p210","M1957","Ecotypes",5.72940021739645,0.991929179999597,123.903147381563
"193",-0.241049175174221,-0.240746281612645,"M1554P177","9_0226.leaf","9_0226","leaf","ecotypes","2009","2012","3","Sil","field","PAR.9.A1","PAR","9_05","p201","M1554","Ecotypes",4.15082400083804,0.954907030984015,22.1764062518376
"194",0.228552967463495,-0.0310108881998059,"M1982P652","9_0226.root","9_0226","root","ecotypes","2009","2012","3","Sil","field","PAR.9.A1","PAR","9_05","p207","M1982","Ecotypes",5.86946878009561,0.993691407140759,158.513954270343
